id	port_status	implementation	legacy_field	legacy_class	old_texture	new_texture	old_zh_cn	new_zh_cn	legacy_block_item	initializer
ingot_cadmium	formal	HbmItems dynamic material/specialized registration	ingot_cadmium	Item	True	True	True	True	False	ingot_cadmium = new Item().setUnlocalizedName("ingot_cadmium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_cadmium")
ingot_calcium	formal	HbmItems dynamic material/specialized registration	ingot_calcium	Item	True	True	True	True	False	ingot_calcium = new Item().setUnlocalizedName("ingot_calcium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_calcium")
ingot_cdalloy	formal	HbmItems dynamic material/specialized registration	ingot_cdalloy	Item	True	True	True	True	False	ingot_cdalloy = new Item().setUnlocalizedName("ingot_cdalloy").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_cdalloy")
ingot_cft	formal	HbmItems dynamic material/specialized registration	ingot_cft	Item	True	True	True	True	False	ingot_cft = new Item().setUnlocalizedName("ingot_cft").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_cft")
ingot_chainsteel	formal	HbmItems	ingot_chainsteel	ItemHot	True	True	True	True	False	ingot_chainsteel = new ItemHot(100).setUnlocalizedName("ingot_chainsteel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_chainsteel")
ingot_co60	formal	HbmItems dynamic material/specialized registration	ingot_co60	Item	True	True	True	True	False	ingot_co60 = new Item().setUnlocalizedName("ingot_co60").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_co60")
ingot_cobalt	formal	HbmItems	ingot_cobalt	Item	True	True	True	True	False	ingot_cobalt = new Item().setUnlocalizedName("ingot_cobalt").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_cobalt")
ingot_combine_steel	formal	HbmItems dynamic material/specialized registration	ingot_combine_steel	ItemCustomLore	True	True	True	True	False	ingot_combine_steel = new ItemCustomLore().setUnlocalizedName("ingot_combine_steel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_combine_steel")
ingot_copper	formal	HbmItems	ingot_copper	Item	True	True	True	True	False	ingot_copper = new Item().setUnlocalizedName("ingot_copper").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_copper")
ingot_desh	formal	HbmItems dynamic material/specialized registration	ingot_desh	ItemCustomLore	True	True	True	True	False	ingot_desh = new ItemCustomLore().setUnlocalizedName("ingot_desh").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_desh")
ingot_dineutronium	formal	HbmItems dynamic material/specialized registration	ingot_dineutronium	ItemCustomLore	True	True	True	True	False	ingot_dineutronium = new ItemCustomLore().setUnlocalizedName("ingot_dineutronium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_dineutronium")
ingot_dura_steel	formal	HbmItems dynamic material/specialized registration	ingot_dura_steel	ItemCustomLore	True	True	True	True	False	ingot_dura_steel = new ItemCustomLore().setUnlocalizedName("ingot_dura_steel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_dura_steel")
ingot_electronium	formal	HbmItems dynamic material/specialized registration	ingot_electronium	ItemCustomLore	True	True	True	True	False	ingot_electronium = new ItemCustomLore().setUnlocalizedName("ingot_electronium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_electronium")
ingot_euphemium	formal	HbmItems dynamic material/specialized registration	ingot_euphemium	ItemCustomLore	True	True	True	True	False	ingot_euphemium = new ItemCustomLore().setRarity(EnumRarity.epic).setUnlocalizedName("ingot_euphemium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_euphemium")
ingot_ferrouranium	formal	HbmItems dynamic material/specialized registration	ingot_ferrouranium	ItemCustomLore	True	True	True	True	False	ingot_ferrouranium = new ItemCustomLore().setUnlocalizedName("ingot_ferrouranium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_ferrouranium")
ingot_fiberglass	formal	HbmItems dynamic material/specialized registration	ingot_fiberglass	ItemCustomLore	True	True	True	True	False	ingot_fiberglass = new ItemCustomLore().setUnlocalizedName("ingot_fiberglass").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_fiberglass")
ingot_firebrick	formal	HbmItems dynamic material/specialized registration	ingot_firebrick	Item	True	True	True	True	False	ingot_firebrick = new Item().setUnlocalizedName("ingot_firebrick").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_firebrick")
ingot_gh336	formal	HbmItems dynamic material/specialized registration	ingot_gh336	ItemCustomLore	True	True	True	True	False	ingot_gh336 = new ItemCustomLore().setRarity(EnumRarity.epic).setUnlocalizedName("ingot_gh336").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_gh336")
ingot_graphite	formal	HbmItems	ingot_graphite	Item	True	True	True	True	False	ingot_graphite = new Item().setUnlocalizedName("ingot_graphite").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_graphite")
ingot_gunmetal	formal	HbmItems dynamic material/specialized registration	ingot_gunmetal	Item	True	True	True	True	False	ingot_gunmetal = new Item().setUnlocalizedName("ingot_gunmetal").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_gunmetal")
ingot_hes	formal	HbmItems dynamic material/specialized registration	ingot_hes	Item	True	True	True	True	False	ingot_hes = new Item().setUnlocalizedName("ingot_hes").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_hes")
ingot_lanthanium	formal	HbmItems dynamic material/specialized registration	ingot_lanthanium	ItemCustomLore	True	True	True	True	False	ingot_lanthanium = new ItemCustomLore().setUnlocalizedName("ingot_lanthanium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_lanthanium")
ingot_lead	formal	HbmItems	ingot_lead	Item	True	True	True	True	False	ingot_lead = new Item().setUnlocalizedName("ingot_lead").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_lead")
ingot_les	formal	HbmItems dynamic material/specialized registration	ingot_les	Item	True	True	True	True	False	ingot_les = new Item().setUnlocalizedName("ingot_les").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_les")
ingot_magnetized_tungsten	formal	HbmItems dynamic material/specialized registration	ingot_magnetized_tungsten	Item	True	True	True	True	False	ingot_magnetized_tungsten = new Item().setUnlocalizedName("ingot_magnetized_tungsten").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_magnetized_tungsten")
ingot_metal	formal	HbmItems	ingot_metal	ItemEnumMulti	True	True	True	True	False	ingot_metal = new ItemEnumMulti(EnumIngotMetal.class, true, true).setUnlocalizedName("ingot_metal").setCreativeTab(null).setTextureName(RefStrings.MODID + ":ingot_metal")
ingot_meteorite	formal	HbmItems	ingot_meteorite	ItemHot	True	True	True	True	False	ingot_meteorite = new ItemHot(200).setUnlocalizedName("ingot_meteorite").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_meteorite")
ingot_meteorite_forged	formal	HbmItems	ingot_meteorite_forged	ItemHot	True	True	True	True	False	ingot_meteorite_forged = new ItemHot(200).setUnlocalizedName("ingot_meteorite_forged").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_meteorite_forged")
ingot_mox_fuel	formal	HbmItems dynamic material/specialized registration	ingot_mox_fuel	Item	True	True	True	True	False	ingot_mox_fuel = new Item().setUnlocalizedName("ingot_mox_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_mox_fuel")
ingot_mud	formal	HbmItems dynamic material/specialized registration	ingot_mud	Item	True	True	True	True	False	ingot_mud = new Item().setUnlocalizedName("ingot_mud").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_mud")
ingot_neptunium	formal	HbmItems dynamic material/specialized registration	ingot_neptunium	ItemCustomLore	True	True	True	True	False	ingot_neptunium = new ItemCustomLore().setUnlocalizedName("ingot_neptunium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_neptunium")
ingot_neptunium_fuel	formal	HbmItems dynamic material/specialized registration	ingot_neptunium_fuel	Item	True	True	True	True	False	ingot_neptunium_fuel = new Item().setUnlocalizedName("ingot_neptunium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_neptunium_fuel")
ingot_niobium	formal	HbmItems dynamic material/specialized registration	ingot_niobium	Item	True	True	True	True	False	ingot_niobium = new Item().setUnlocalizedName("ingot_niobium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_niobium")
ingot_osmiridium	formal	HbmItems dynamic material/specialized registration	ingot_osmiridium	ItemCustomLore	True	True	True	True	False	ingot_osmiridium = new ItemCustomLore().setRarity(EnumRarity.rare).setUnlocalizedName("ingot_osmiridium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_osmiridium")
ingot_pb209	formal	HbmItems dynamic material/specialized registration	ingot_pb209	Item	True	True	True	True	False	ingot_pb209 = new Item().setUnlocalizedName("ingot_pb209").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pb209")
ingot_pc	formal	HbmItems dynamic material/specialized registration	ingot_pc	ItemCustomLore	True	True	True	True	False	ingot_pc = new ItemCustomLore().setUnlocalizedName("ingot_pc").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pc")
ingot_phosphorus	formal	HbmItems dynamic material/specialized registration	ingot_phosphorus	Item	True	True	True	True	False	ingot_phosphorus = new Item().setUnlocalizedName("ingot_phosphorus").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_phosphorus")
ingot_plutonium	formal	HbmItems	ingot_plutonium	Item	True	True	True	True	False	ingot_plutonium = new Item().setUnlocalizedName("ingot_plutonium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_plutonium")
ingot_plutonium_fuel	formal	HbmItems dynamic material/specialized registration	ingot_plutonium_fuel	Item	True	True	True	True	False	ingot_plutonium_fuel = new Item().setUnlocalizedName("ingot_plutonium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_plutonium_fuel")
ingot_polonium	formal	HbmItems dynamic material/specialized registration	ingot_polonium	Item	True	True	True	True	False	ingot_polonium = new Item().setUnlocalizedName("ingot_polonium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_polonium")
ingot_polymer	formal	HbmItems dynamic material/specialized registration	ingot_polymer	ItemCustomLore	True	True	True	True	False	ingot_polymer = new ItemCustomLore().setUnlocalizedName("ingot_polymer").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_polymer")
ingot_pu_mix	formal	HbmItems dynamic material/specialized registration	ingot_pu_mix	Item	True	True	True	True	False	ingot_pu_mix = new Item().setUnlocalizedName("ingot_pu_mix").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pu_mix")
ingot_pu238	formal	HbmItems dynamic material/specialized registration	ingot_pu238	Item	True	True	True	True	False	ingot_pu238 = new Item().setUnlocalizedName("ingot_pu238").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pu238")
ingot_pu239	formal	HbmItems dynamic material/specialized registration	ingot_pu239	Item	True	True	True	True	False	ingot_pu239 = new Item().setUnlocalizedName("ingot_pu239").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pu239")
ingot_pu240	formal	HbmItems dynamic material/specialized registration	ingot_pu240	Item	True	True	True	True	False	ingot_pu240 = new Item().setUnlocalizedName("ingot_pu240").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pu240")
ingot_pu241	formal	HbmItems dynamic material/specialized registration	ingot_pu241	Item	True	True	True	True	False	ingot_pu241 = new Item().setUnlocalizedName("ingot_pu241").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pu241")
ingot_pvc	formal	HbmItems dynamic material/specialized registration	ingot_pvc	ItemCustomLore	True	True	True	True	False	ingot_pvc = new ItemCustomLore().setUnlocalizedName("ingot_pvc").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_pvc")
ingot_ra226	formal	HbmItems dynamic material/specialized registration	ingot_ra226	Item	True	True	True	True	False	ingot_ra226 = new Item().setUnlocalizedName("ingot_ra226").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_ra226")
ingot_raw	formal	HbmItems	ingot_raw	ItemAutogen	True	True	True	True	False	ingot_raw = new ItemAutogen(MaterialShapes.INGOT).setUnlocalizedName("ingot_raw").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_raw")
ingot_red_copper	formal	HbmItems dynamic material/specialized registration	ingot_red_copper	Item	True	True	True	True	False	ingot_red_copper = new Item().setUnlocalizedName("ingot_red_copper").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_red_copper")
ingot_rubber	formal	HbmItems dynamic material/specialized registration	ingot_rubber	ItemCustomLore	True	True	True	True	False	ingot_rubber = new ItemCustomLore().setUnlocalizedName("ingot_rubber").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_rubber")
ingot_saturnite	formal	HbmItems dynamic material/specialized registration	ingot_saturnite	ItemCustomLore	True	True	True	True	False	ingot_saturnite = new ItemCustomLore().setRarity(EnumRarity.rare).setUnlocalizedName("ingot_saturnite").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_saturnite")
ingot_schrabidate	formal	HbmItems dynamic material/specialized registration	ingot_schrabidate	ItemCustomLore	True	True	True	True	False	ingot_schrabidate = new ItemCustomLore().setRarity(EnumRarity.rare).setUnlocalizedName("ingot_schrabidate").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_schrabidate")
ingot_schrabidium	formal	HbmItems	ingot_schrabidium	ItemCustomLore	True	True	True	True	False	ingot_schrabidium = new ItemCustomLore().setRarity(EnumRarity.rare).setUnlocalizedName("ingot_schrabidium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_schrabidium")
ingot_schrabidium_fuel	formal	HbmItems dynamic material/specialized registration	ingot_schrabidium_fuel	Item	True	True	True	True	False	ingot_schrabidium_fuel = new Item().setUnlocalizedName("ingot_schrabidium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_schrabidium_fuel")
ingot_schraranium	formal	HbmItems	ingot_schraranium	ItemSchraranium	True	True	True	True	False	ingot_schraranium = new ItemSchraranium().setUnlocalizedName("ingot_schraranium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_schraranium")
ingot_semtex	formal	HbmItems	ingot_semtex	ItemLemon	True	True	True	True	False	ingot_semtex = new ItemLemon(4, 5, true).setUnlocalizedName("ingot_semtex").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_semtex")
ingot_silicon	formal	HbmItems dynamic material/specialized registration	ingot_silicon	Item	True	True	True	True	False	ingot_silicon = new Item().setUnlocalizedName("ingot_silicon").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_silicon")
ingot_smore	formal	HbmItems	ingot_smore	ItemFood	True	True	True	True	False	ingot_smore = new ItemFood(10, 20F, false).setUnlocalizedName("ingot_smore").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_smore")
ingot_solinium	formal	HbmItems dynamic material/specialized registration	ingot_solinium	Item	True	True	True	True	False	ingot_solinium = new Item().setUnlocalizedName("ingot_solinium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_solinium")
ingot_sr90	formal	HbmItems dynamic material/specialized registration	ingot_sr90	Item	True	True	True	True	False	ingot_sr90 = new Item().setUnlocalizedName("ingot_sr90").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_sr90")
ingot_starmetal	formal	HbmItems	ingot_starmetal	ItemStarmetal	True	True	True	True	False	ingot_starmetal = new ItemStarmetal().setUnlocalizedName("ingot_starmetal").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_starmetal")
ingot_steel	formal	HbmItems	ingot_steel	Item	True	True	True	True	False	ingot_steel = new Item().setUnlocalizedName("ingot_steel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ingot_steel")
